Load Number,CARRIER,CONTAINER ID,DESTINATION CITY,DESTINATION STATE,DD DATE,DD TIME,BILL DATE,BILL TIME,ZDLT LATE CODE,ON TIME? (Y/N),SPLIT? (Y/N),FRESH PRIORITY STO? (Y/N),NOTES/COMMENTS
4303727103,AKHT,5322329,Tar Heel,NC,2024-11-18 00:00:00,08:30:00,2024-11-15 00:00:00,20:05:00,,Y,N,Y,
4303726836,BTDQ,248,LINCOLN,NE,2024-11-19 00:00:00,09:00:00,2024-11-18 00:00:00,21:51:00,,Y,N,N,
5000263613,FRFT,618,Olathe,KS,2024-11-18 00:00:00,15:34:25,2024-11-18 00:00:00,15:34:25,,Y,N,Y,
5000263651,FRFT,722,Olathe,KS,2024-11-19 00:00:00,01:04:00,2024-11-19 00:00:00,01:04:00,,Y,N,Y,
4303714289,HIRP,H20129,Peru,IN,2024-11-18 00:00:00,17:30:00,2024-11-16 00:00:00,19:15:00,,Y,N,N,
4303723234,HIRP,7477,Wichita,KS,2024-11-19 00:00:00,00:00:00,2024-11-16 00:00:00,12:36:00,,Y,N,N,
4303723068,HIRP,H20448,Wichita,KS,2024-11-20 00:00:00,00:00:00,2024-11-17 00:00:00,21:41:00,,Y,N,N,
4303722898,HIRP,30095,Wichita,KS,2024-11-20 00:00:00,00:00:00,2024-11-19 00:00:00,03:34:00,,Y,N,N,
4303723128,HIRP,40428,Carroll,IA,2024-11-19 00:00:00,01:00:00,2024-11-19 00:00:00,04:00:00,,Y,N,N,
4303712003,HLBO,579685,Sioux City,IA,2024-11-20 00:00:00,01:30:00,2024-11-16 00:00:00,19:14:00,,Y,N,N,
5000263614,JOFD,7792,Greenfield,IN,2024-11-18 00:00:00,19:23:02,2024-11-18 00:00:00,19:23:02,,Y,N,Y,
5000263356,JOFD,8085,Greenfield,IN,2024-11-14 00:00:00,17:48:00,2024-11-14 00:00:00,17:48:00,,Y,N,Y,
4303729305,JOFD,8266,Lincoln,NE,2024-11-19 00:00:00,07:30:00,2024-11-18 00:00:00,21:42:00,,Y,N,N,
4303729198,JOFD,7874,Lincoln,NE,2024-11-19 00:00:00,09:30:00,2024-11-18 00:00:00,22:40:00,,Y,N,N,
4303720621,MOEE,363,Omaha,NE,2024-11-19 00:00:00,03:30:00,2024-11-18 00:00:00,19:34:00,,Y,N,N,
4303723438,MOEE,3035,Lincoln,NE,2024-11-19 00:00:00,16:30:00,2024-11-19 00:00:00,03:25:00,,Y,N,N,
4303723671,PRIJ,232156,CALUMET CITY,IL,2024-11-19 00:00:00,08:00:00,2024-11-19 00:00:00,00:58:00,,Y,N,N,
4303666896,PRIJ,107,Salt Lake City,UT,2024-11-18 00:00:00,16:30:00,2024-11-18 00:00:00,22:02:00,999,Y,N,N,
4303699892,PRIJ,240314,Peru,IN,2024-11-18 00:00:00,17:00:00,2024-11-18 00:00:00,23:23:00,999,Y,N,N,
4303727029,STVV,16224,North East,MD,2024-11-18 00:00:00,18:30:00,2024-11-19 00:00:00,01:16:00,999,Y,N,Y,
4303719398,MCFG,5321,Saint Michael,MN,2024-11-13 00:00:00,00:00:00,2024-11-12 00:00:00,13:42:00,,,,,
4303717490,KTIA,198,Greenfield,IN,2024-11-13 00:00:00,08:30:00,2024-11-13 00:00:00,22:00:00,999,,,,
4303722467,CPU,4072  B&R EXP   TXT,HOUSTON,TX,2024-11-13 00:00:00,11:11:00,2024-11-13 00:00:00,21:13:00,201,,,,Waiting on product
4303711754,JOFD,8174 11/14 0552,Lincoln,NE,2024-11-14 00:00:00,00:00:00,2024-11-13 00:00:00,19:46:00,,,,,
4303711759,JOFD,7470   11-14/0625,Lincoln,NE,2024-11-14 00:00:00,00:00:00,2024-11-13 00:00:00,19:45:00,,,,,
4303714336,HEYL,20047 11/14 0615,Carroll,IA,2024-11-14 00:00:00,01:00:00,2024-11-13 00:00:00,16:13:00,,,,,
4303714397,HEYL,21023,Carroll,IA,2024-11-14 00:00:00,01:00:00,2024-11-14 00:00:00,01:32:00,999,,,,
4303704617,JOFD,8388   11-14/0645,Sioux City,IA,2024-11-14 00:00:00,03:30:00,2024-11-13 00:00:00,23:39:00,,,,,
4303705407,JOFD,8125 11/14 0550,Sioux City,IA,2024-11-14 00:00:00,03:30:00,2024-11-13 00:00:00,22:31:00,,,,,
4303719874,LSNC,957   11-14/0625,Orange City,IA,2024-11-14 00:00:00,03:30:00,2024-11-14 00:00:00,03:41:00,201,,,,Waiting on product
4303725321,HIRS,H20175 11/14 0505,DES MOINES,IA,2024-11-14 00:00:00,04:00:00,2024-11-13 00:00:00,21:59:00,,,,,
4303715562,HEYL,24137,MOUNT PLEASANT,IA,2024-11-14 00:00:00,05:30:00,2024-11-13 00:00:00,10:07:00,,,,,
4303711554,SFHM,5360 August,Cudahy,WI,2024-11-14 00:00:00,08:00:00,,,,,,,No driver
4303712165,SFHM,349 POLAR,Saint Charles,IL,2024-11-14 00:00:00,09:00:00,2024-11-14 00:00:00,02:41:00,,,,,
4303713374,KTIA,200,DES MOINES,IA,2024-11-14 00:00:00,09:00:00,2024-11-14 00:00:00,00:40:00,,,,,
4303715907,HIRS,H30160,Omaha,NE,2024-11-14 00:00:00,09:00:00,2024-11-14 00:00:00,02:41:00,,,,,
4303704704,HEYL,18007,Sioux Center,IA,2024-11-14 00:00:00,10:00:00,2024-11-13 00:00:00,04:45:00,,,,,
4303721743,KBTO,13307   11-14/0644,BELGIUM,WI,2024-11-14 00:00:00,10:30:00,2024-11-13 00:00:00,06:27:00,,,,,
4303719571,HIRP,H40083,DUBUQUE,IA,2024-11-14 00:00:00,15:30:00,2024-11-13 00:00:00,06:24:00,,,,,
4303725374,JOFD,7957,Stevens Point,WI,2024-11-14 00:00:00,23:30:00,2024-11-13 00:00:00,17:43:00,,,,,
4303723718,HIRS,H00518,ORLANDO,FL,2024-11-15 00:00:00,00:30:00,2024-11-13 00:00:00,11:50:00,,,,,
4303714989,JOFD,7670,ORANGE CITY,IA,2024-11-15 00:00:00,02:30:00,2024-11-14 00:00:00,01:02:00,,,,,
4303704298,JOFD,7738,Sioux Center,IA,2024-11-15 00:00:00,05:00:00,2024-11-13 00:00:00,18:37:00,,,,,
4303711799,JOFD,8419,Sioux Center,IA,2024-11-15 00:00:00,05:00:00,2024-11-14 00:00:00,01:08:00,,,,,
4303712016,JOFD,7588,Sioux Center,IA,2024-11-15 00:00:00,05:00:00,2024-11-14 00:00:00,02:28:00,,,,,
4303717288,DKCR,9393,Tar Heel,NC,2024-11-15 00:00:00,06:30:00,2024-11-13 00:00:00,19:49:00,,,,,
4303721391,MGNL,1193011,Tar Heel,NC,2024-11-15 00:00:00,06:30:00,2024-11-13 00:00:00,08:23:00,,,,,
4303724944,HIRS,H30735,Tar Heel,NC,2024-11-15 00:00:00,06:30:00,2024-11-13 00:00:00,06:28:00,,,,,
4303717548,HIRS,H30051,North East,MD,2024-11-15 00:00:00,07:30:00,2024-11-13 00:00:00,15:53:00,,,,,
4303725751,KBTO,12086,Greenfield,IN,2024-11-15 00:00:00,07:30:00,2024-11-14 00:00:00,02:18:00,,,,,
4303717556,SHAF,839509,Greenfield,IN,2024-11-15 00:00:00,08:30:00,2024-11-14 00:00:00,02:33:00,,,,,
4303725563,NTWD,4001,Greenfield,IN,2024-11-15 00:00:00,08:30:00,2024-11-14 00:00:00,04:13:00,,,,,
4303723955,STVV,16654,North East,MD,2024-11-15 00:00:00,09:30:00,2024-11-13 00:00:00,08:22:00,,,,,
4303685519,AGUV,A198,TEMPLE,TX,2024-11-15 00:00:00,10:30:00,2024-11-14 00:00:00,00:57:00,,,,,
4303721386,STVV,17599,Wilson,NC,2024-11-15 00:00:00,13:00:00,2024-11-14 00:00:00,02:44:00,,,,,
4303715488,HIRS,H20608,SCRANTON,SC,2024-11-15 00:00:00,14:30:00,2024-11-13 00:00:00,18:37:00,,,,,
4303721692,HIRS,H30334,DUBUQUE,IA,2024-11-15 00:00:00,15:30:00,2024-11-14 00:00:00,03:58:00,,,,,
4303725379,DKCR,9387,Greenfield,IN,2024-11-16 00:00:00,04:30:00,2024-11-14 00:00:00,03:13:00,,,,,
4303717197,RDXO,R531867,Olathe,KS,2024-11-16 00:00:00,05:00:00,2024-11-13 00:00:00,19:05:00,,,,,
4303715490,AGUV,A223 ATS,LAREDO,TX,2024-11-16 00:00:00,21:30:00,2024-11-13 00:00:00,22:25:00,,,,,
4303704739,SHGR,55323,Peru,IN,2024-11-09 00:00:00,17:30:00,2024-11-09 00:00:00,14:10:00,,Y,N,N,
4303704937,AKHT,S5324609,Peru,IN,2024-11-11 00:00:00,14:30:00,2024-11-09 00:00:00,10:30:00,,Y,N,N,
4303696890,CPU,6225,MURPHY,TX,2024-11-12 00:00:00,01:00:00,2024-11-11 00:00:00,21:46:00,,Y,N,N,
4303711450,ENGD,28636,Arnold,PA,2024-11-12 00:00:00,04:30:00,2024-11-12 00:00:00,05:49:08,501,N,N,N,WAITING ON A DROP CARRIER TRAILER
4303668028,JJBF,53134R,TRENTON,NJ,2024-11-12 00:00:00,05:00:00,2024-11-11 00:00:00,06:32:00,,Y,N,N,
4303723307,AKHT,S5321005,Greenfield,IN,2024-11-12 00:00:00,10:30:00,2024-11-12 00:00:00,00:53:00,,Y,N,N,
4303723308,DMCC,10038,Greenfield,IN,2024-11-12 00:00:00,10:30:00,2024-11-11 00:00:00,19:27:00,,Y,N,N,
4303723309,AKHT,S5322129,Olathe,KS,2024-11-12 00:00:00,14:00:00,2024-11-12 00:00:00,09:34:00,,Y,N,N,                                                                                                                                                                                                                                 
4303705113,AKHT,S5322135,Peru,IN,2024-11-12 00:00:00,14:30:00,2024-11-12 00:00:00,12:02:00,,Y,N,N,
4303714943,HIRS,H20369,Saint Charles,IL,2024-11-13 00:00:00,01:30:00,2024-11-12 00:00:00,21:50:00,,Y,N,N,
4303725465,ENGD,28656,Arnold,PA,2024-11-13 00:00:00,03:30:00,2024-11-12 00:00:00,23:59:00,,Y,N,N,
4303725632,PRIJ,210023,Springfield,MA,2024-11-13 00:00:00,03:30:00,2024-11-13 00:00:00,00:10:00,,Y,N,N,
4303695385,CRED,LPC,WILKESBORO,NC,2024-11-13 00:00:00,05:30:00,2024-11-13 00:00:00,01:04:00,,Y,N,N,
4303711642,PRLG,84153,Grayson,KY,2024-11-13 00:00:00,07:30:00,2024-11-13 00:00:00,00:41:00,,Y,N,N,
4303711826,PRLG,76853,Grayson,KY,2024-11-13 00:00:00,07:30:00,2024-11-12 00:00:00,18:18:00,,Y,N,N,
4303715625,CRED,27519,ZEBULON,NC,2024-11-13 00:00:00,07:30:00,2024-11-12 00:00:00,00:58:00,,Y,N,N,
4303705250,PRIJ,250592,Peru,IN,2024-11-13 00:00:00,14:30:00,2024-11-12 00:00:00,12:18:00,,Y,N,N,
4303711631,HIRS,H30433,Lincoln,NE,2024-11-13 00:00:00,16:00:00,2024-11-12 00:00:00,18:18:00,,Y,N,N,
4303725579,PRIJ,201969,Springfield,MA,2024-11-13 00:00:00,17:00:00,2024-11-13 00:00:00,01:32:00,,Y,N,N,
4303718301,PRIJ,215342,Smithfield,VA,2024-11-13 00:00:00,17:30:00,2024-11-12 00:00:00,13:06:00,,Y,N,N,
4303721350,CRED,27117,RICHMOND,VA,2024-11-14 00:00:00,01:00:00,2024-11-12 00:00:00,01:14:00,,Y,N,N,
4303714997,CRED,28682,BURGAW,NC,2024-11-14 00:00:00,04:00:00,2024-11-10 00:00:00,06:09:00,,Y,N,N,
4303668084,CNYS,219-3R,TRENTON,NJ,2024-11-14 00:00:00,05:00:00,2024-11-12 00:00:00,10:41:00,,Y,N,N,
4303709631,PRLG,85153,LITHIA SPRINGS,GA,2024-11-14 00:00:00,08:30:00,2024-11-13 00:00:00,01:40:00,,Y,N,N,
5000263100,HEYL,24079,Des Moines,IA,2024-11-12 00:00:00,09:54:30,2024-11-12 00:00:00,09:54:30,,,,,
4303695367,CPU,,CALGARY,AB,2024-11-12 00:00:00,11:11:00,2024-11-12 00:00:00,12:40:00,502,,,,
4303714444,CPU,2091,OMAHA,NE,2024-11-12 00:00:00,11:11:00,2024-11-12 00:00:00,10:05:00,,,,,
5000263151,JOFD,8127,Des Moines,IA,2024-11-12 00:00:00,15:06:00,2024-11-12 00:00:00,15:06:00,,,,,
5000263154,BITD,16T16,Des Moines,IA,2024-11-12 00:00:00,16:03:25,2024-11-12 00:00:00,16:03:25,,,,,
4303721752,HIRP,30027,Olathe,KS,2024-11-12 00:00:00,17:30:00,2024-11-12 00:00:00,01:15:00,,,,,
4303725820,MOEE,3023,Le Mars,IA,2024-11-12 00:00:00,21:00:00,2024-11-12 00:00:00,18:48:00,,,,,
4303714988,MOEE,3033,ORANGE CITY,IA,2024-11-13 00:00:00,01:30:00,2024-11-12 00:00:00,19:35:00,,,,,
4303724998,PRIJ,243268,CHICAGO,IL,2024-11-13 00:00:00,05:00:00,2024-11-12 00:00:00,19:08:00,,,,,
4303700957,PRIJ,240054,LAREDO,TX,2024-11-13 00:00:00,07:30:00,2024-11-12 00:00:00,15:49:00,,,,,
4303715084,HIRS,40291,WINCHESTER,KY,2024-11-13 00:00:00,07:30:00,2024-11-12 00:00:00,22:31:00,,,,,
4303684754,JOFD,8447,DES MOINES,IA,2024-11-13 00:00:00,09:00:00,2024-11-12 00:00:00,14:35:00,,,,,
4303714977,MOEE,3030,CALUMET CITY,IL,2024-11-13 00:00:00,10:00:00,2024-11-12 00:00:00,22:11:00,,,,,
4303721561,PRIJ,251676,Tar Heel,NC,2024-11-13 00:00:00,10:00:00,2024-11-12 00:00:00,23:15:00,,,,,
4303717949,HIRS,20810,ALCOA,TN,2024-11-13 00:00:00,11:30:00,2024-11-12 00:00:00,09:19:00,,,,,
4303723640,KBTO,13429,Olathe,KS,2024-11-13 00:00:00,12:00:00,2024-11-12 00:00:00,23:41:00,,,,,
4303723780,HIRP,20038,Olathe,KS,2024-11-13 00:00:00,12:00:00,2024-11-12 00:00:00,23:29:00,,,,,
4303705108,HIRS,20707,Cudahy,WI,2024-11-13 00:00:00,13:30:00,2024-11-12 00:00:00,09:21:00,,,,,
4303716562,STVV,,SAN ANTONIO,TX,2024-11-13 00:00:00,14:00:00,,,,,,,Needs trailer
4303691218,PRIJ,,OKLAHOMA CITY,OK,2024-11-13 00:00:00,16:30:00,,,,,,,Waiting on Product
4303704624,MOEE,377,Sioux City,IA,2024-11-14 00:00:00,03:00:00,2024-11-13 00:00:00,00:22:00,,,,,
4303694415,PTGB,1161,OAKLAND,IA,2024-11-14 00:00:00,12:00:00,2024-11-12 00:00:00,11:08:00,,,,,
4303721230,HIRS,7452,MIRA LOMA,CA,2024-11-15 00:00:00,15:00:00,2024-11-11 00:00:00,23:10:00,,,,,
4303690897,PRIJ,215045,OKLAHOMA CITY,OK,2024-11-19 00:00:00,02:30:00,2024-11-19 00:00:00,00:41:00,,,,,
4303695145,CRED,25818,WILKESBORO,NC,2024-11-19 00:00:00,05:30:00,2024-11-19 00:00:00,01:29:00,,,,,
4303714546,AKHT,S5324613,Peru,IN,2024-11-18 00:00:00,14:30:00,2024-11-18 00:00:00,12:54:00,,,,,
4303720600,ENGD,25452,Arnold,PA,2024-11-19 00:00:00,04:30:00,2024-11-19 00:00:00,00:22:00,,,,,
4303720601,ENGD,27852,Arnold,PA,2024-11-19 00:00:00,04:30:00,2024-11-18 00:00:00,23:54:00,,,,,
4303720665,ENGD,27595,Arnold,PA,2024-11-18 00:00:00,04:30:00,2024-11-15 00:00:00,23:06:00,,,,,
4303721248,PRIJ,200613,Springfield,MA,2024-11-19 00:00:00,16:00:00,2024-11-19 00:00:00,00:57:00,,,,,
4303723890,AKHT,5322130,Lincoln,NE,2024-11-18 00:00:00,19:00:00,2024-11-18 00:00:00,17:31:00,,,,,
4303724159,AKHT,5321028,Lincoln,NE,2024-11-18 00:00:00,21:00:00,2024-11-18 00:00:00,18:36:00,,,,,
4303724204,AKHT,5324623,Lincoln,NE,2024-11-19 00:00:00,02:00:00,2024-11-18 00:00:00,21:50:00,,,,,
4303724207,AKHT,5321029,Lincoln,NE,2024-11-19 00:00:00,02:00:00,2024-11-18 00:00:00,23:28:00,,,,,
4303724404,AKHT,53273R,Lincoln,NE,2024-11-17 00:00:00,16:00:00,2024-11-15 00:00:00,23:54:00,,,,,
4303730999,CNYS,234-3R,North East,MD,2024-11-19 00:00:00,12:30:00,2024-11-19 00:00:00,01:35:00,,,,,
4303731921,DMCC,12122,Greenfield,IN,2024-11-19 00:00:00,10:30:00,2024-11-18 00:00:00,18:12:00,,,,,
4303733023,CNYS,225-3R,North East,MD,2024-11-19 00:00:00,12:00:00,2024-11-18 00:00:00,18:40:00,,,,,
4303733359,PRIJ,241435,Greenfield,IN,2024-11-19 00:00:00,10:30:00,2024-11-18 00:00:00,21:50:00,,,,,
4303724207,AKHT,5321029,Lincoln,NE,2024-11-19 00:00:00,02:00:00,2024-11-18 00:00:00,23:28:00,,Y,N,N,
4303720601,ENGD,27852,Arnold,PA,2024-11-19 00:00:00,04:30:00,2024-11-18 00:00:00,23:54:00,,Y,N,N,
4303731921,DMCC,12122,Greenfield,IN,2024-11-19 00:00:00,10:30:00,2024-11-18 00:00:00,18:12:00,,Y,N,N,
4303733359,PRIJ,241435,Greenfield,IN,2024-11-19 00:00:00,10:30:00,2024-11-18 00:00:00,21:50:00,,Y,N,N,
4303714547,AKHT,S5324607,Peru,IN,2024-11-19 00:00:00,14:30:00,2024-11-19 00:00:00,12:43:00,,Y,N,N,
4303726488,AKHT,5322326,Omaha,NE,2024-11-19 00:00:00,17:00:00,2024-11-19 00:00:00,17:56:00,501,N,N,N,WAITING ON A DROP CARRIER TRAILER
4303723895,AKHT,53318,Lincoln,NE,2024-11-19 00:00:00,18:00:00,2024-11-20 00:00:00,00:32:00,603,N,N,N,PRODUCT NOT AVAILABLE SP / BM / SALES
4303732756,AKHT,53487R,Olathe,KS,2024-11-19 00:00:00,19:00:00,2024-11-19 00:00:00,18:16:00,,Y,N,N,                                                                                                                                                                                                                                 
4303726120,CPU,6211,MURPHY,TX,2024-11-19 00:00:00,20:00:00,2024-11-19 00:00:00,08:43:00,,Y,N,N,
4303705930,CPU,6105,MURPHY,TX,2024-11-19 00:00:00,21:00:00,2024-11-19 00:00:00,22:17:00,304,N,N,N,CPU LOADED WITHIN 3 HOURS
4303720705,HIRS,H30254,Cudahy,WI,2024-11-20 00:00:00,01:30:00,2024-11-19 00:00:00,22:24:00,,Y,N,N,
4303720377,ENGD,28778,Arnold,PA,2024-11-20 00:00:00,04:30:00,2024-11-20 00:00:00,00:17:00,,Y,N,N,
4303720663,ENGD,28791,Arnold,PA,2024-11-20 00:00:00,04:30:00,2024-11-19 00:00:00,23:41:00,,Y,N,N,
4303724790,CRED,26755,ZEBULON,NC,2024-11-20 00:00:00,06:30:00,2024-11-18 00:00:00,23:19:00,,Y,N,N,
4303731021,CPU,STOR- 28668,MIAMI,FL,2024-11-20 00:00:00,10:11:00,2024-11-19 00:00:00,11:39:00,,Y,N,N,
4303730970,SHGR,54109,Greenfield,IN,2024-11-20 00:00:00,11:30:00,2024-11-20 00:00:00,00:13:00,,Y,N,N,
4303714291,PRIJ,220027,Peru,IN,2024-11-20 00:00:00,14:30:00,2024-11-19 00:00:00,18:44:00,,Y,N,N,
4303691289,HIRS,H20617,OKLAHOMA CITY,OK,2024-11-20 00:00:00,21:00:00,2024-11-20 00:00:00,00:21:00,,Y,N,N,
4303725507,CRED,27251,BURGAW,NC,2024-11-21 00:00:00,04:00:00,2024-11-19 00:00:00,09:55:00,,Y,N,N,
4303723721,PRLG,STOR-27791,LITHIA SPRINGS,GA,2024-11-21 00:00:00,08:30:00,2024-11-20 00:00:00,00:52:00,,Y,N,N,
4303729922,CPU,STOR- 27804,BRONX,NY,2024-11-21 00:00:00,12:00:00,2024-11-19 00:00:00,11:47:00,,Y,N,N,
