Start Date,End Date,Load Number,Shipper,Carrier,Workflow,Alert,Response Time,Raw Response,Goal,Updated data points on FK,Reminder,Escalated
2024-11-01,2024-11-01,5000262213,smithfield-foods,Hirschbach Motor Lines Inc,shipment_update,,0 days 01:02:37," Your request (2320928) has been updated. To add additional comments, reply to this email.                Nov 2, 2024, 07:15 EDT             Hello Hirschbach Motor Lines Inc,Gentle reminder...Your prompt attention to this is appreciated.\n The following Smithfield Foods push shipment(s) have been loaded and ready for pick up from SP1234-SFD-Crete,NE. As a reminder, it is expected that drivers pick up these shipments within 12 hours of being billed out.\n Shipment Number: 5000262069\n Trailer: 30040\n DDT: 2024-10-30, 11:51\n Billed Out: 2024-10-30, 11:51\n Assigned Truck #: Pending\n ETA for pickup:Notes or Comments:Shipment Number: 5000262213\n Trailer: 20798\n DDT: 2024-10-31, 17:33\n Billed Out: 2024-10-31, 17:33\n Assigned Truck #: 310173\n ETA for pickup:Notes or Comments:Shipment Number: 5000262351\n Trailer: 91674\n DDT: 2024-11-01, 13:26\n Billed Out: 2024-11-01, 13:26\n Assigned Truck #:ETA for pickup:Notes or Comments: {{ randomness }}\n\n                Nov 2, 2024, 06:42 EDT             Hello Hirschbach Motor Lines Inc,\n The following Smithfield Foods push shipment(s) have been loaded and ready for pick up from SP1234-SFD-Crete,NE. As a reminder, it is expected that drivers pick up these shipments within 12 hours of being billed out.\n Shipment Number: 5000262069\n Trailer: 30040\n DDT: 2024-10-30, 11:51\n Billed Out: 2024-10-30, 11:51\n Assigned Truck #: Pending\n ETA for pickup:\nNotes or Comments:\nShipment Number: 5000262213\n Trailer: 20798\n DDT: 2024-10-31, 17:33\n Billed Out: 2024-10-31, 17:33\n Assigned Truck #: 310173\n ETA for pickup:\nNotes or Comments:\nShipment Number: 5000262351\n Trailer: 91674\n DDT: 2024-11-01, 13:26\n Billed Out: 2024-11-01, 13:26\n Assigned Truck #:\nETA for pickup:\nNotes or Comments:",SUCCESS,ASSET_UPDATED; DETAILS_EXTRACTED; ETA_UPDATED; USER_MESSAGE_UPDATED,Y,
2024-11-01,2024-11-01,5000262213,smithfield-foods,Hirschbach Motor Lines Inc,shipment_update,,0 days 01:02:37," Your request (2320928) has been updated. To add additional comments, reply to this email.                Nov 2, 2024, 07:15 EDT             Hello Hirschbach Motor Lines Inc,Gentle reminder...Your prompt attention to this is appreciated.\n The following Smithfield Foods push shipment(s) have been loaded and ready for pick up from SP1234-SFD-Crete,NE. As a reminder, it is expected that drivers pick up these shipments within 12 hours of being billed out.\n Shipment Number: 5000262069\n Trailer: 30040\n DDT: 2024-10-30, 11:51\n Billed Out: 2024-10-30, 11:51\n Assigned Truck #: Pending\n ETA for pickup:Notes or Comments:Shipment Number: 5000262213\n Trailer: 20798\n DDT: 2024-10-31, 17:33\n Billed Out: 2024-10-31, 17:33\n Assigned Truck #: 310173\n ETA for pickup:Notes or Comments:Shipment Number: 5000262351\n Trailer: 91674\n DDT: 2024-11-01, 13:26\n Billed Out: 2024-11-01, 13:26\n Assigned Truck #:ETA for pickup:Notes or Comments: {{ randomness }}\n\n                Nov 2, 2024, 06:42 EDT             Hello Hirschbach Motor Lines Inc,\n The following Smithfield Foods push shipment(s) have been loaded and ready for pick up from SP1234-SFD-Crete,NE. As a reminder, it is expected that drivers pick up these shipments within 12 hours of being billed out.\n Shipment Number: 5000262069\n Trailer: 30040\n DDT: 2024-10-30, 11:51\n Billed Out: 2024-10-30, 11:51\n Assigned Truck #: Pending\n ETA for pickup:\nNotes or Comments:\nShipment Number: 5000262213\n Trailer: 20798\n DDT: 2024-10-31, 17:33\n Billed Out: 2024-10-31, 17:33\n Assigned Truck #: 310173\n ETA for pickup:\nNotes or Comments:\nShipment Number: 5000262351\n Trailer: 91674\n DDT: 2024-11-01, 13:26\n Billed Out: 2024-11-01, 13:26\n Assigned Truck #:\nETA for pickup:\nNotes or Comments:",SUCCESS,ASSET_UPDATED; DETAILS_EXTRACTED; ETA_UPDATED; USER_MESSAGE_UPDATED,Y,Y
2024-11-01,2024-11-01,5000262215,smithfield-foods,Hirschbach Motor Lines Inc,shipment_update,,0 days 01:02:38,,FAILURE,LRC_UPDATED,Y,
2024-11-01,2024-11-01,4303706845,smithfield-foods,Raider Express Inc.,shipment_update,,0 days 00:01:14," CAUTION: This email originated from outside the organization. Do not click links or open attachments unless you recognize the sender and know the content is safe.\n\nHello Raider Express Inc.,\nThe shipment seems to have no asset assigned. Please advise asset information.\n\nShipment Number: 4303706845\n\nTruck Number:\n\nOrigin: SP5377-Lineage-KC DC,KS\n\nDestination: CU0020001602-WALMART DC 7010-NEW CANEY\n\nTruck Number #:\n\nTrailer Number #:\n\nETA to pickup:\n\nReason for delay(if late):\n\nCarrier Contact Name:\n\nCarrier Contact Phone#:\n\nLatest Location:\n\nNotes or Comments:",SUCCESS,DETAILS_EXTRACTED; USER_MESSAGE_UPDATED,,
2024-11-01,2024-11-01,4303682039,smithfield-foods,Traffix,shipment_update,,0 days 02:04:56," Good Afternoon,\xa0\n\nETA is 13:30 to the pick up.\n\nHello Traffix,\nThe shipment has not received any location updates in the last 2 hours. Please advise if the shipment is on-time and secure.\n\nShipment Number: 4303682039\n\nTruck Number: 69\n\nOrigin: SP1273-SFD-Lincoln,NE\n\nDestination: CU0020001605-WALMART DC 7018-NORTH PLATTE\n\nShipment Secure (Y/N):\n\nReason for No Ping:\n\nETA to delivery:\n\nReason for delay(if late):\n\nLatest Location:\n\nNotes or Comments: ",SUCCESS,DETAILS_EXTRACTED; ETA_UPDATED; USER_MESSAGE_UPDATED,,
2024-11-01,2024-11-01,4303707000,smithfield-foods,Cactus Leasing,shipment_update,,0 days 00:04:24," Dennis is approximately 2 hours away.\xa0 He will make OTD.\n\nHello Cactus Leasing,\nThe shipment seems to have not been picked up. Please advise Pickup ETA and confirm on-time.\n\nShipment Number: 4303707000\n\nTruck Number: 7604\n\nOrigin: SP5377-Lineage-KC DC,KS\n\nDestination: CU0020001709-KROGER FRYS TOLLESON\n\nETA to pickup:\n\nReason for delay:\n\nTruck Number #: 7604\n\nTrailer Number #:\n\nNotes or Comments:",SUCCESS,DETAILS_EXTRACTED; USER_MESSAGE_UPDATED,,
2024-11-01,2024-11-01,4303707000,smithfield-foods,Cactus Leasing,shipment_update,,0 days 00:04:24,,FAILURE,LOAD_STATUS_UPDATED,,
2024-11-01,2024-11-01,4303702886,smithfield-foods,Hirschbach Motor Lines Inc,shipment_update,,0 days 00:22:08," Your request (2320599) has been received and will be reviewed during normal business hours by our support staff.To add additional comments, reply to this email.          Nov 1, 2024, 18:27 EDT             Hello Hirschbach Motor Lines Inc,\n\n The shipment seems to have not been picked up. Please advise Pickup ETA and confirm on-time.\n\n Shipment Number: 4303702886\n\n Truck Number:\n\nOrigin: SP5315-Tar Heel DC, NC\n\n Destination: CU0020018377-WALMART DC 8851-COCOA\n\n ETA to pickup:Reason for delay:\n\nTruck Number #: \n\nTrailer Number #: \n\nNotes or Comments:\n\n",SUCCESS,DETAILS_EXTRACTED; ETA_UPDATED; USER_MESSAGE_UPDATED,,
2024-11-01,2024-11-01,4303647081,smithfield-foods,Wolf River Express,shipment_update,,0 days 00:06:06," Updates listed in the appropriate fields below\n\nHello Wolf River Express,\nThe shipment seems to have no asset assigned. Please advise asset information.\n\nShipment Number: 4303647081\n\nTruck Number:\n\nOrigin: SP5343-IWI-Hamilton, OH\n\nDestination: CU0020001947-WALMART DC 6074-AUBURN\n\nTruck Number #: 237\n\nTrailer Number #: WR 109\n\nETA to pickup: 1430\n\nReason for delay(if late): Not Late\n\nCarrier Contact Name: Walt\n\nCarrier Contact Phone#: (901) 625-3513\n\nLatest Location: Springdale, OH\n\nNotes or Comments: Driver will arrive early for pickup and shipment will be picked up and delivered on-time",SUCCESS,ASSET_UPDATED; DETAILS_EXTRACTED; ETA_UPDATED; USER_MESSAGE_UPDATED,,
2024-11-01,2024-11-01,4303690799,smithfield-foods,Prime Inc.,shipment_update,,0 days 00:08:07," We are reflecting 4303690799 cancelled. Is this load still active?\n\nHello Prime Inc., The shipment seems to have no asset assigned. Please advise asset information.\n\nShipment Number: 4303690799\n\nTruck Number:\n\nOrigin: SP1273-SFD-Lincoln,NE\n\nDestination: CU0020001910-WALMART DC 6056-TERRELL\n\nTruck Number #:\n\nTrailer Number #:\n\nETA to pickup:\n\nReason for delay(if late):\n\nCarrier Contact Name:\n\nCarrier Contact Phone#:\n\nLatest Location:\n\nNotes or Comments:",SUCCESS,DETAILS_EXTRACTED; ETA_UPDATED; USER_MESSAGE_UPDATED,,
2024-11-01,2024-11-01,4303690799,smithfield-foods,Prime Inc.,shipment_update,,0 days 00:08:07,,FAILURE,LRC_UPDATED,,
2024-11-01,2024-11-01,4303706860,smithfield-foods,Prime Inc.,shipment_update,,0 days 00:06:52," Reflecting pickup time for 2000 the 2nd. Tracking good for pickup.\n\nHello Prime Inc., The shipment seems to have no asset assigned. Please advise asset information.\n\nShipment Number: 4303706860\n\nTruck Number:\n\nOrigin: SP5377-Lineage-KC DC,KS\n\nDestination: CU0020001156-WALMART DC 7015-OCHELATA\n\nTruck Number #:\n\nTrailer Number #:\n\nETA to pickup:\n\nReason for delay(if late):\n\nCarrier Contact Name:\n\nCarrier Contact Phone#:\n\nLatest Location:\n\nNotes or Comments:",SUCCESS,DETAILS_EXTRACTED; ETA_UPDATED; USER_MESSAGE_UPDATED,,
2024-11-02,2024-11-02,4303707851,smithfield-foods,SOAR Transport (Formerly Kelle's),shipment_update,,0 days 00:36:08," Driver is tracking on time for Pick up.\n\nPlease reply all\n\nHello SOAR Transport (Formerly Kelles),\nThe shipment seems to have no asset assigned. Please advise asset information.\n\nShipment Number: 4303707851\n\nTruck Number:\n\nOrigin: SP5042-Lineage - Louisville, KY\n\nDestination: CU0020001294-WALMART DC 6091-HENDERSON\n\nTruck Number #:\n\nTrailer Number #:\n\nETA to pickup:\n\nReason for delay(if late):\n\nCarrier Contact Name:\n\nCarrier Contact Phone#:\n\nLatest Location:\n\nNotes or Comments:",SUCCESS,DETAILS_EXTRACTED; USER_MESSAGE_UPDATED,,
2024-11-02,2024-11-02,4303702590,smithfield-foods,K and B Transportation Inc.,shipment_update,,0 days 00:08:13," 0800 good for otd\n\nFrom: Smithfield Visibility Services <smithfield_visibility_services@fourkites.com>\n\nSent: Friday, November 1, 2024 21:19 To: Smithfield <smithfield@kbtransportation.com> Cc: atorres@smithfield.com; jstrait@smithfield.com; dchandonnet@smithfield.com; logisticalservices@smithfield.com Subject: [EXTERNAL] Not Picked up yet - Alert : 4303702590\n\nCAUTION: This email originated from outside of the organization. Do not click links or open attachments unless you recognize the sender and know the content is safe.\n\nHello K and B Transportation Inc., The shipment seems to have not been picked up. Please advise Pickup ETA and confirm on-time.\n\nShipment Number: 4303702590\n\nTruck Number: 81679\n\nOrigin: SP5280-SFD-Greenfield, IN DC\n\nDestination: CU0020001865-WALMART DC 6085-TOMAH\n\nETA to pickup:\n\nReason for delay:\n\nTruck Number #: 81679\n\nTrailer Number #:\n\nNotes or Comments:",SUCCESS,DETAILS_EXTRACTED; ETA_UPDATED; USER_MESSAGE_UPDATED,,
2024-11-02,2024-11-02,4303703408,smithfield-foods,K and B Transportation Inc.,shipment_update,,0 days 00:01:06," Your request (2320692) has been received and will be reviewed during normal business hours by our support staff.To add additional comments, reply to this email. Nov 1, 2024, 22:24 EDT Hello K and B Transportation Inc.,\n\nThe shipment seems to have not been picked up. Please advise Pickup ETA and confirm on-time.\nShipment Number: 4303703408\nTruck Number: 81223\nOrigin: SP5280-SFD-Greenfield, IN DC\nDestination: CU0020001292-WALMART DC 7012-WASHINGTON CH\nETA to pickup:Reason for delay:\nTruck Number #: 81223\nTrailer Number #: \nNotes or Comments:",SUCCESS,DETAILS_EXTRACTED; USER_MESSAGE_UPDATED,,
2024-11-02,2024-11-02,4303647086,smithfield-foods,Coyote Logistics,shipment_update,,0 days 12:59:08," Good afternoon,\xa0\n\nOur driver is currently tracking in Lexington, TN, the driver is good for OTD.\xa0\n\nGood afternoon,\xa0\n\nI apologize for the delay! Were working on an update. Well advise asap!\xa0\n\nCAUTION! This email originated outside of the organization.\n\nHello Coyote Logistics,\nThe shipment seems to have not been picked up. Please advise Pickup ETA and confirm on-time.\n\nShipment Number: 4303647086\n\nTruck Number:\n\nOrigin: SP5042-Lineage - Louisville, KY\n\nDestination: CU0020001602-WALMART DC 7010-NEW CANEY\n\nETA to pickup:\n\nReason for delay:\n\nTruck Number #:\n\nTrailer Number #:\n\nNotes or Comments:",SUCCESS,DETAILS_EXTRACTED; USER_MESSAGE_UPDATED,,
2024-11-02,2024-11-03,4303630731,smithfield-foods,ST Freight LLC,shipment_update,,1 days 07:19:09," Good morning. This load has been delivered.\n\nFrom: Smithfield Visibility Services \nSent: Sunday, November 3, 2024 2:53 AM To: Disptach ST Freight Cc: atorres@smithfield.com; jstrait@smithfield.com; dchandonnet@smithfield.com; logisticalservices@smithfield.com Subject: No Tracking Updates - Alert : 4303630731\n\nHello ST Freight LLC, The shipment has not received any location updates in the last 2 hours. Please advise if the shipment is on-time and secure.\n\nShipment Number: 4303630731\n\nTruck Number: 4\n\nOrigin: SP5166-AMC-E Dubuque,IL\n\nDestination: CU0020001886-WALMART DC 6072-NEW ALBANY\n\nShipment Secure (Y/N):\n\nReason for No Ping:\n\nETA to delivery:\n\nReason for delay(if late):\n\nLatest Location:\n\nNotes or Comments:",SUCCESS,DETAILS_EXTRACTED; LOAD_STATUS_UPDATED; USER_MESSAGE_UPDATED,,
2024-11-02,2024-11-02,4303703409,smithfield-foods,K and B Transportation Inc.,shipment_update,,0 days 00:04:07," Picking up now.\xa0 Good for otd.\n\nFrom: Smithfield Visibility Services <smithfield_visibility_services@fourkites.com>\n\nSent: Saturday, November 2, 2024 03:23\nTo: Smithfield <smithfield@kbtransportation.com>\nCc: atorres@smithfield.com; jstrait@smithfield.com; dchandonnet@smithfield.com; logisticalservices@smithfield.com\nSubject: [EXTERNAL] Not Picked up yet - Alert : 4303703409\n\nCAUTION: This email originated\n from outside of the organization. Do not click links or open attachments unless you recognize the sender and know the content is safe.\n\nHello K and B Transportation Inc.,\nThe shipment seems to have not been picked up. Please advise Pickup ETA and confirm on-time.\n\nShipment Number: 4303703409\n\nTruck Number: 81598\n\nOrigin: SP5280-SFD-Greenfield, IN DC\n\nDestination: CU0020001604-WALMART DC 7017-WINTERSVILLE\n\nETA to pickup:\n\nReason for delay:\n\nTruck Number #: 81598\n\nTrailer Number #:\n\nNotes or Comments:",SUCCESS,DETAILS_EXTRACTED; LOAD_STATUS_UPDATED; USER_MESSAGE_UPDATED,,
2024-11-02,2024-11-02,5000262401,smithfield-foods,Sharkey Transportation,shipment_update,,0 days 01:12:01," Your request (2320932) has been updated. To add additional comments, reply to this email. Nov 2, 2024, 07:15 EDT Hello Sharkey Transportation,Gentle reminder...Your prompt attention to this is appreciated.\nThe following Smithfield Foods shipment(s) have been loaded and ready for pick up from SP1219-SFD-Milan,MO. As a reminder, it is expected that drivers pick up these shipments by their DDT.\nShipment Number: 4303684472\nTrailer: 80261\nDDT: 2024-11-04, 12:30\nBilled Out: 2024-11-01, 20:29\nShipment Number: 4303684700\nTrailer: 80019\nDDT: 2024-11-04, 00:30\nBilled Out: 2024-11-01, 14:29\n\nIf for any reason drivers will not pick up on time, please make sure to notify Logistical Services ASAP.\n\nThe following Smithfield Foods push shipment(s) have been loaded and ready for pick up from SP1219-SFD-Milan,MO. As a reminder, it is expected that drivers pick up these shipments within 12 hours of being billed out.\nShipment Number: 5000262286\nTrailer: DM 1\nDDT: 2024-11-01, 09:07\nBilled Out: 2024-11-01, 09:07\nAssigned Truck #:ETA for pickup:Notes or Comments:Shipment Number: 5000262287\nTrailer: CR#2/80291\nDDT: 2024-11-01, 10:06\nBilled Out: 2024-11-01, 10:06\nAssigned Truck #:ETA for pickup:Notes or Comments:Shipment Number: 5000262288\nTrailer: 80387\nDDT: 2024-11-01, 12:36\nBilled Out: 2024-11-01, 12:36\nAssigned Truck #:ETA for pickup:Notes or Comments:Shipment Number: 5000262309\nTrailer: 80436\nDDT: 2024-11-01, 15:48\nBilled Out: 2024-11-01, 15:48\nAssigned Truck #:ETA for pickup:Notes or Comments:Shipment Number: 5000262361\nTrailer: 80234\nDDT: 2024-11-01, 14:41\nBilled Out: 2024-11-01, 14:41\nAssigned Truck #:ETA for pickup:Notes or Comments:Shipment Number: 5000262362\nTrailer: 80153\nDDT: 2024-11-01, 16:32\nBilled Out: 2024-11-01, 16:32\nAssigned Truck #:ETA for pickup:Notes or Comments:Shipment Number: 5000262376\nTrailer: 80082\nDDT: 2024-11-01, 23:06\nBilled Out: 2024-11-01, 23:06\nAssigned Truck #:ETA for pickup:Notes or Comments:Shipment Number: 5000262401\nTrailer: 80423\nDDT: 2024-11-02, 03:01\nBilled Out: 2024-11-02, 03:01\nAssigned Truck #:ETA for pickup:Notes or Comments: \n\nNov 2, 2024, 06:43 EDT Hello Sharkey Transportation,\nThe following Smithfield Foods shipment(s) have been loaded and ready for pick up from SP1219-SFD-Milan,MO. As a reminder, it is expected that drivers pick up these shipments by their DDT.\nShipment Number: 4303684472\nTrailer: 80261\nDDT: 2024-11-04, 12:30\nBilled Out: 2024-11-01, 20:29\nShipment Number: 4303684700\nTrailer: 80019\nDDT: 2024-11-04, 00:30\nBilled Out: 2024-11-01, 14:29\n\nIf for any reason drivers will not pick up on time, please make sure to notify Logistical Services ASAP.\n\nThe following Smithfield Foods push shipment(s) have been loaded and ready for pick up from SP1219-SFD-Milan,MO. As a reminder, it is expected that drivers pick up these shipments within 12 hours of being billed out.\nShipment Number: 5000262286\nTrailer: DM 1\nDDT: 2024-11-01, 09:07\nBilled Out: 2024-11-01, 09:07\nAssigned Truck #:\nETA for pickup:\nNotes or Comments:\nShipment Number: 5000262287\nTrailer: CR#2/80291\nDDT: 2024-11-01, 10:06\nBilled Out: 2024-11-01, 10:06\nAssigned Truck #:\nETA for pickup:\nNotes or Comments:\nShipment Number: 5000262288\nTrailer: 80387\nDDT: 2024-11-01, 12:36\nBilled Out: 2024-11-01, 12:36\nAssigned Truck #:\nETA for pickup:\nNotes or Comments:\nShipment Number: 5000262309\nTrailer: 80436\nDDT: 2024-11-01, 15:48\nBilled Out: 2024-11-01, 15:48\nAssigned Truck #:\nETA for pickup:\nNotes or Comments:\nShipment Number: 5000262361\nTrailer: 80234\nDDT: 2024-11-01, 14:41\nBilled Out: 2024-11-01, 14:41\nAssigned Truck #:\nETA for pickup:\nNotes or Comments:\nShipment Number: 5000262362\nTrailer: 80153\nDDT: 2024-11-01, 16:32\nBilled Out: 2024-11-01, 16:32\nAssigned Truck #:\nETA for pickup:\nNotes or Comments:\nShipment Number: 5000262376\nTrailer: 80082\nDDT: 2024-11-01, 23:06\nBilled Out: 2024-11-01, 23:06\nAssigned Truck #:\nETA for pickup:\nNotes or Comments:\nShipment Number: 5000262401\nTrailer: 80423\nDDT: 2024-11-02, 03:01\nBilled Out: 2024-11-02, 03:01\nAssigned Truck #:\nETA for pickup:\nNotes or Comments:",SUCCESS,DETAILS_EXTRACTED; ETA_UPDATED; USER_MESSAGE_UPDATED,Y,Y
2024-11-02,2024-11-02,5000262377,smithfield-foods,Potter Transport Inc.,shipment_update,,0 days 01:11:43," Your request (2320922) has been updated. To add additional comments, reply to this email.         \n\nNov 2, 2024, 07:15 EDT             \nHello Potter Transport Inc.,Gentle reminder...Your prompt attention to this is appreciated.\n\n The following Smithfield Foods push shipment(s) have been loaded and ready for pick up from SP1219-SFD-Milan,MO. As a reminder, it is expected that drivers pick up these shipments within 12 hours of being billed out.\n\n Shipment Number: 5000262289\n Trailer: 1197\n DDT: 2024-11-01, 12:50\n Billed Out: 2024-11-01, 12:50\n Assigned Truck #:ETA for pickup:Notes or Comments:Shipment Number: 5000262303\n Trailer: 1147\n DDT: 2024-11-01, 11:17\n Billed Out: 2024-11-01, 11:17\n Assigned Truck #:ETA for pickup:Notes or Comments:Shipment Number: 5000262377\n Trailer: 1153\n DDT: 2024-11-02, 00:09\n Billed Out: 2024-11-02, 00:09\n Assigned Truck #:ETA for pickup:Notes or Comments:Shipment Number: 5000262400\n Trailer: 1198\n DDT: 2024-11-01, 23:41\n Billed Out: 2024-11-01, 23:41\n Assigned Truck #:ETA for pickup:Notes or Comments: {{ randomness }}\n\nNov 2, 2024, 06:41 EDT             \nHello Potter Transport Inc.,\n\n The following Smithfield Foods push shipment(s) have been loaded and ready for pick up from SP1219-SFD-Milan,MO. As a reminder, it is expected that drivers pick up these shipments within 12 hours of being billed out.\n\n Shipment Number: 5000262289\n Trailer: 1197\n DDT: 2024-11-01, 12:50\n Billed Out: 2024-11-01, 12:50\n Assigned Truck #:\nETA for pickup:\nNotes or Comments:\nShipment Number: 5000262303\n Trailer: 1147\n DDT: 2024-11-01, 11:17\n Billed Out: 2024-11-01, 11:17\n Assigned Truck #:\nETA for pickup:\nNotes or Comments:\nShipment Number: 5000262377\n Trailer: 1153\n DDT: 2024-11-02, 00:09\n Billed Out: 2024-11-02, 00:09\n Assigned Truck #:\nETA for pickup:\nNotes or Comments:\nShipment Number: 5000262400\n Trailer: 1198\n DDT: 2024-11-01, 23:41\n Billed Out: 2024-11-01, 23:41\n Assigned Truck #:\nETA for pickup:\nNotes or Comments:",SUCCESS,DETAILS_EXTRACTED; ETA_UPDATED; USER_MESSAGE_UPDATED,Y,
2024-11-02,2024-11-02,5000262400,smithfield-foods,Potter Transport Inc.,shipment_update,,0 days 01:11:43," Your request (2320922) has been updated. To add additional comments, reply to this email.         \n\nNov 2, 2024, 07:15 EDT             \nHello Potter Transport Inc.,Gentle reminder...Your prompt attention to this is appreciated.\n\n The following Smithfield Foods push shipment(s) have been loaded and ready for pick up from SP1219-SFD-Milan,MO. As a reminder, it is expected that drivers pick up these shipments within 12 hours of being billed out.\n\n Shipment Number: 5000262289\n Trailer: 1197\n DDT: 2024-11-01, 12:50\n Billed Out: 2024-11-01, 12:50\n Assigned Truck #:ETA for pickup:Notes or Comments:Shipment Number: 5000262303\n Trailer: 1147\n DDT: 2024-11-01, 11:17\n Billed Out: 2024-11-01, 11:17\n Assigned Truck #:ETA for pickup:Notes or Comments:Shipment Number: 5000262377\n Trailer: 1153\n DDT: 2024-11-02, 00:09\n Billed Out: 2024-11-02, 00:09\n Assigned Truck #:ETA for pickup:Notes or Comments:Shipment Number: 5000262400\n Trailer: 1198\n DDT: 2024-11-01, 23:41\n Billed Out: 2024-11-01, 23:41\n Assigned Truck #:ETA for pickup:Notes or Comments: {{ randomness }}\n\nNov 2, 2024, 06:41 EDT             \nHello Potter Transport Inc.,\n\n The following Smithfield Foods push shipment(s) have been loaded and ready for pick up from SP1219-SFD-Milan,MO. As a reminder, it is expected that drivers pick up these shipments within 12 hours of being billed out.\n\n Shipment Number: 5000262289\n Trailer: 1197\n DDT: 2024-11-01, 12:50\n Billed Out: 2024-11-01, 12:50\n Assigned Truck #:\nETA for pickup:\nNotes or Comments:\nShipment Number: 5000262303\n Trailer: 1147\n DDT: 2024-11-01, 11:17\n Billed Out: 2024-11-01, 11:17\n Assigned Truck #:\nETA for pickup:\nNotes or Comments:\nShipment Number: 5000262377\n Trailer: 1153\n DDT: 2024-11-02, 00:09\n Billed Out: 2024-11-02, 00:09\n Assigned Truck #:\nETA for pickup:\nNotes or Comments:\nShipment Number: 5000262400\n Trailer: 1198\n DDT: 2024-11-01, 23:41\n Billed Out: 2024-11-01, 23:41\n Assigned Truck #:\nETA for pickup:\nNotes or Comments:",SUCCESS,DETAILS_EXTRACTED; ETA_UPDATED; USER_MESSAGE_UPDATED,Y,
